lat,lon,raster_value,source_file,source_format,data_type,crs,raster_mean,raster_std,raster_normalized,cell_id,grid_lat,grid_lon,lat_abs,lon_abs,hemisphere,meridian,elevation_proxy,bathymetry_proxy,terrain_valid,slope,slope_class,hydro_align,drainage_index,physics_score,raster_gradient,lat_snapped,lon_snapped,infrastructure_zone,in_infrastructure_zone,classification,confidence,spatial_anomaly_score,composite_score,anomaly_rank,persistence
18.07638888888889,-66.38166666666666,172.8489532470703,dem_merged.tif,copernicus_dem,dem,EPSG:4326,22.286944317784904,97.47324841260192,1.544649546221749,1807_-6639,18.075,-66.385,18.07638888888889,66.38166666666666,N,W,172.8489532470703,-2358.8930508415483,True,0.0,flat,0.2199018881544646,0.86573443377763,0.3044204171615469,172.8489532470703,18.075,-66.385,none,False,noise,0.2739545240923125,0.1918031043545579,0.2573878844117921,9649,6
18.36055555555556,-67.1275,180.00901794433594,dem_merged.tif,copernicus_dem,dem,EPSG:4326,22.286944317784904,97.47324841260192,1.6181062619244746,1836_-6713,18.365,-67.125,18.36055555555556,67.1275,N,W,180.00901794433594,-2355.958702547874,True,0.0001890556352569,flat,0.2218401375946661,0.8601726405315177,0.3041299985474461,123.11046600341795,18.365,-67.125,none,False,noise,0.2737885705985406,0.1953234706882751,0.2584623568095099,9650,4
18.075,-67.08055555555555,173.6460723876953,dem_merged.tif,copernicus_dem,dem,EPSG:4326,22.286944317784904,97.47324841260192,1.5528273709439828,1807_-6709,18.075,-67.08500000000001,18.075,67.08055555555555,N,W,173.6460723876953,-2360.519399131524,True,0.0,flat,0.2192613234915844,0.8651152477730164,0.3040095149446987,173.6460723876953,18.075,-67.08500000000001,none,False,noise,0.2737197228255421,0.4420911008563526,0.3447656219839884,9651,4
18.390277777777776,-66.50194444444443,175.5223388671875,dem_merged.tif,copernicus_dem,dem,EPSG:4326,22.286944317784904,97.47324841260192,1.5720764111683323,1839_-6651,18.395,-66.50500000000001,18.390277777777776,66.50194444444443,N,W,175.5223388671875,-2354.014957986111,True,0.0,flat,0.2177681862265343,0.8636578019712303,0.3030481813971474,175.5223388671875,18.395,-66.50500000000001,none,False,noise,0.2731703893697985,0.1895717916778206,0.2558619969885458,9652,5
18.36888888888889,-66.595,215.71958923339844,dem_merged.tif,copernicus_dem,dem,EPSG:4326,22.286944317784904,97.47324841260192,1.9844690524400888,1836_-6660,18.365,-66.595,18.36888888888889,66.595,N,W,215.71958923339844,-2354.5758877325497,True,0.0010591510105439,flat,0.2322503836579129,0.8324333919900657,0.3028542129552887,215.71958923339844,18.365,-66.595,none,False,noise,0.273059550260165,0.1895918106535589,0.2557637064759024,9653,4
18.244444444444444,-67.08138888888888,176.03988647460938,dem_merged.tif,copernicus_dem,dem,EPSG:4326,22.286944317784904,97.47324841260192,1.5773860485903983,1824_-6709,18.245,-67.08500000000001,18.244444444444444,67.08138888888888,N,W,176.03988647460938,-2357.7562726971973,True,0.0,flat,0.2173598923194706,0.8632557814715274,0.3027844367191453,176.03988647460938,18.245,-67.08500000000001,none,False,noise,0.2730196781252259,0.1914404345286902,0.2563728463040061,9654,7
18.369722222222222,-66.98555555555555,176.50296020507812,dem_merged.tif,copernicus_dem,dem,EPSG:4326,22.286944317784904,97.47324841260192,1.5821368262448845,1836_-6699,18.365,-66.985,18.369722222222222,66.98555555555555,N,W,176.50296020507812,-2355.4661734807937,True,0.0,flat,0.2169958685270454,0.8628960751761978,0.3025489704272657,176.50296020507812,18.365,-66.985,none,False,noise,0.2728851259584375,0.1907093065019693,0.2559891269362049,9655,5
18.32527777777777,-66.24,197.5192108154297,dem_merged.tif,copernicus_dem,dem,EPSG:4326,22.286944317784904,97.47324841260192,1.7977472727274952,1832_-6624,18.325,-66.235,18.32527777777777,66.24,N,W,197.5192108154297,-2354.51760164185,True,0.0005693652984708,flat,0.2244176835508954,0.8465710773381336,0.3024143303135614,76.3981704711914,18.325,-66.235,none,False,noise,0.2728081887506065,0.1901106619780606,0.2557065110053974,9656,3
18.4475,-64.56944444444444,177.0018768310547,dem_merged.tif,copernicus_dem,dem,EPSG:4326,22.286944317784904,97.47324841260192,1.5872553242338368,1844_-6457,18.445,-64.56500000000001,18.4475,64.56944444444444,N,W,177.0018768310547,-2349.41544447836,True,0.0,flat,0.2166050305738339,0.8625085268455536,0.3022958233648286,177.0018768310547,18.445,-64.56500000000001,none,False,noise,0.2727404704941878,0.5860768541029687,0.3942303459055174,9657,3
18.14388888888889,-66.06055555555555,431.279296875,dem_merged.tif,copernicus_dem,dem,EPSG:4326,22.286944317784904,97.47324841260192,4.195944622938596,1814_-6607,18.145,-66.06500000000001,18.14388888888889,66.06055555555555,N,W,431.279296875,-2357.1128698960206,True,0.0055957235230437,flat,0.3159989752197304,0.6649909767626034,0.3022918477565581,221.3211212158203,18.145,-66.06500000000001,none,False,noise,0.2727381987180332,0.188748581797035,0.2551632924110938,9658,3
18.2175,-66.11777777777777,447.4111328125,dem_merged.tif,copernicus_dem,dem,EPSG:4326,22.286944317784904,97.47324841260192,4.36144475964497,1821_-6612,18.215,-66.11500000000001,18.2175,66.11777777777777,N,W,447.4111328125,-2356.029182935048,True,0.0058819940664162,flat,0.3210465783694846,0.65246009331977,0.3016706758528693,95.07061767578124,18.215,-66.11500000000001,none,False,noise,0.2723832433444967,0.1955050325392125,0.2571908425659963,9659,4
